record_id,governorate,city,region,year,month,date,latitude,longitude,utm32_easting,utm32_northing,population_density,urban_index,temperature_c,rainfall_mm,humidity_pct,ndvi_score,drought_pressure_score,electricity_pressure_score,tourism_pressure_score,observed_index,data_nature,observed_lag_1,observed_lag_2,observed_lag_3,observed_lag_6,observed_lag_12,rolling_mean_3,rolling_mean_6,target_stage1_tabular_score,target_stage2_lstm_score,lstm_tourism_next_3m
EX23_Sidi_Bouzid_2023_10,Sidi Bouzid,Sidi Bouzid,Centre,2023,10,2023-10-15,35.014956,9.547383,549940.75,3874838.51,85,36.0,23.34,36.6,67.02,44.13,61.15,56.77,14.16,20.89,données du projet,27.1,34.68,53.33,10.05,20.41,38.369999999999976,30.75666666666666,15.86,18.49,18.49
EX23_Sidi_Bouzid_2023_11,Sidi Bouzid,Sidi Bouzid,Centre,2023,11,2023-11-15,35.027695,9.439082,540053.62,3876202.39,85,36.0,21.57,45.88,73.68,47.47,35.61,59.08,32.6,27.96,données du projet,20.89,27.1,34.68,22.89,16.31,27.556666666666644,32.563333333333325,26.7,11.46,11.46
EX23_Sidi_Bouzid_2023_12,Sidi Bouzid,Sidi Bouzid,Centre,2023,12,2023-12-15,35.068329,9.546856,549860.24,3880757.25,85,36.0,16.61,41.58,79.25,56.93,42.64,54.06,6.29,13.93,données du projet,27.96,20.89,27.1,36.49,17.26,25.316666666666645,33.40833333333333,0.36,16.23,16.23
EX23_Sidi_Bouzid_2024_01,Sidi Bouzid,Sidi Bouzid,Centre,2024,1,2024-01-15,35.053482,9.479265,543705.46,3879079.04,85,36.0,16.58,43.61,71.08,47.11,45.16,56.54,4.06,8.23,données du projet,13.93,27.96,20.89,53.33,24.51,20.92666666666664,29.64833333333333,15.81,21.04,21.04
EX23_Sidi_Bouzid_2024_02,Sidi Bouzid,Sidi Bouzid,Centre,2024,2,2024-02-15,35.003745,9.497671,545411.4,3873571.46,85,36.0,14.62,63.42,71.37,55.21,31.63,60.73,25.26,20.04,données du projet,8.23,13.93,27.96,34.68,13.93,16.70666666666664,22.13166666666666,23.04,16.69,16.69
EX23_Sidi_Bouzid_2024_03,Sidi Bouzid,Sidi Bouzid,Centre,2024,3,2024-03-15,35.037349,9.474692,543296.93,3877287.91,85,36.0,22.03,51.65,60.54,53.81,42.51,54.69,18.14,19.25,données du projet,20.04,8.23,13.93,27.1,18.29,14.06666666666664,19.69166666666666,10.5,16.84,16.84
EX23_Sidi_Bouzid_2024_04,Sidi Bouzid,Sidi Bouzid,Centre,2024,4,2024-04-15,35.087535,9.502007,545760.33,3882865.72,85,36.0,26.98,37.5,65.04,46.27,65.69,63.52,21.42,21.3,données du projet,19.25,20.04,8.23,20.89,10.05,15.839999999999975,18.38333333333333,0.61,29.69,29.69
EX23_Sidi_Bouzid_2024_05,Sidi Bouzid,Sidi Bouzid,Centre,2024,5,2024-05-15,35.025364,9.507958,546337.94,3875973.69,85,36.0,30.6,36.01,51.58,38.52,80.94,49.85,17.78,16.93,données du projet,21.3,19.25,20.04,27.96,22.89,20.19666666666664,18.451666666666664,22.27,34.7,34.7
EX23_Sidi_Bouzid_2024_06,Sidi Bouzid,Sidi Bouzid,Centre,2024,6,2024-06-15,34.966202,9.486871,544446.19,3869403.19,85,36.0,35.42,67.95,43.29,29.36,86.58,63.82,29.51,24.56,données du projet,16.93,21.3,19.25,13.93,36.49,19.159999999999975,16.613333333333326,44.24,34.31,34.31
EX23_Sidi_Bouzid_2024_07,Sidi Bouzid,Sidi Bouzid,Centre,2024,7,2024-07-15,35.008022,9.488345,544558.13,3874041.65,85,36.0,35.05,31.32,47.37,18.98,100.0,77.38,44.28,38.19,données du projet,24.56,16.93,21.3,8.23,53.33,20.929999999999975,18.384999999999994,30.38,32.2,32.2
EX23_Sidi_Bouzid_2024_08,Sidi Bouzid,Sidi Bouzid,Centre,2024,8,2024-08-15,35.063967,9.45533,541517.41,3880231.57,85,36.0,34.24,13.35,46.03,28.75,95.3,74.95,24.81,31.76,données du projet,38.19,24.56,16.93,20.04,34.68,26.559999999999974,23.37833333333333,44.65,25.76,25.76
EX23_Sidi_Bouzid_2024_09,Sidi Bouzid,Sidi Bouzid,Centre,2024,9,2024-09-15,35.051328,9.508482,546371.0,3878853.29,85,36.0,29.18,15.48,45.88,35.37,95.95,65.72,48.92,44.9,données du projet,31.76,38.19,24.56,19.25,27.1,31.503333333333305,25.331666666666663,23.31,16.48,16.48
EX23_Sidi_Bouzid_2024_10,Sidi Bouzid,Sidi Bouzid,Centre,2024,10,2024-10-15,35.00614,9.474622,543306.94,3873826.86,85,36.0,22.88,34.66,60.17,42.09,50.15,68.95,16.21,24.52,données du projet,44.9,31.76,38.19,21.3,20.89,38.28333333333331,29.606666666666666,14.82,7.15,7.15
EX23_Sidi_Bouzid_2024_11,Sidi Bouzid,Sidi Bouzid,Centre,2024,11,2024-11-15,35.031741,9.421978,538491.47,3876644.4,85,36.0,18.37,40.56,69.18,50.27,50.06,66.55,13.13,15.81,données du projet,24.52,44.9,31.76,16.93,27.96,33.72666666666664,30.143333333333327,3.93,15.76,15.76
EX23_Sidi_Bouzid_2024_12,Sidi Bouzid,Sidi Bouzid,Centre,2024,12,2024-12-15,34.972084,9.49944,545590.38,3870061.21,85,36.0,15.39,67.37,77.82,57.23,40.79,53.36,13.9,13.48,données du projet,15.81,24.52,44.9,24.56,13.93,28.40999999999997,29.95666666666666,21.22,17.31,17.31
EX23_Sidi_Bouzid_2025_01,Sidi Bouzid,Sidi Bouzid,Centre,2025,1,2025-01-15,35.0178,9.491542,544844.45,3875127.45,85,36.0,17.0,52.47,77.16,55.78,34.72,56.59,10.31,12.28,données du projet,13.48,15.81,24.52,38.19,8.23,17.936666666666643,28.109999999999996,9.96,14.6,14.6
EX23_Sidi_Bouzid_2025_02,Sidi Bouzid,Sidi Bouzid,Centre,2025,2,2025-02-15,35.015404,9.491692,544859.53,3874861.8,85,36.0,15.8,56.22,76.13,47.71,32.33,51.66,15.96,15.84,données du projet,12.28,13.48,15.81,31.76,20.04,13.856666666666642,23.79166666666666,42.25,14.89,14.89
EX23_Sidi_Bouzid_2025_03,Sidi Bouzid,Sidi Bouzid,Centre,2025,3,2025-03-15,35.02553,9.475843,543408.14,3875977.7,85,36.0,21.58,76.76,62.5,50.27,43.76,56.77,22.94,25.3,données du projet,15.84,12.28,13.48,44.9,19.25,13.86666666666664,21.138333333333325,7.52,20.87,20.87
EX23_Sidi_Bouzid_2025_04,Sidi Bouzid,Sidi Bouzid,Centre,2025,4,2025-04-15,35.066109,9.477777,543563.04,3880478.72,85,36.0,25.72,41.55,56.86,44.76,59.19,62.13,3.09,10.31,données du projet,25.3,15.84,12.28,24.52,21.3,17.806666666666644,17.871666666666663,22.17,27.73,27.73
EX23_Sidi_Bouzid_2025_05,Sidi Bouzid,Sidi Bouzid,Centre,2025,5,2025-05-15,35.053087,9.479897,543763.26,3879035.5,85,36.0,29.81,22.38,57.65,32.93,83.88,74.62,18.13,16.39,données du projet,10.31,25.3,15.84,15.81,16.93,17.149999999999977,15.50333333333333,27.22,32.88,32.88
EX23_Sidi_Bouzid_2025_06,Sidi Bouzid,Sidi Bouzid,Centre,2025,6,2025-06-15,34.984735,9.512548,546779.73,3871470.25,85,36.0,34.32,25.65,46.18,30.64,79.94,75.25,33.87,27.73,données du projet,16.39,10.31,25.3,13.48,24.56,17.33333333333331,15.599999999999994,30.97,34.84,34.84
EX23_Sidi_Bouzid_2025_07,Sidi Bouzid,Sidi Bouzid,Centre,2025,7,2025-07-15,35.116061,9.500887,545642.32,3886028.72,85,36.0,35.53,0.0,48.03,23.12,99.19,80.93,35.97,35.3,données du projet,27.73,16.39,10.31,12.28,38.19,18.143333333333313,17.974999999999994,48.42,31.61,31.61
EX23_Sidi_Bouzid_2025_08,Sidi Bouzid,Sidi Bouzid,Centre,2025,8,2025-08-15,35.081118,9.51997,547401.43,3882162.43,85,36.0,33.55,19.16,51.65,22.79,90.54,74.01,39.72,39.81,données du projet,35.3,27.73,16.39,15.84,31.76,26.47333333333331,21.811666666666657,40.07,19.51,19.51
EX23_Sidi_Bouzid_2025_09,Sidi Bouzid,Sidi Bouzid,Centre,2025,9,2025-09-15,35.006602,9.504252,546010.32,3873891.3,85,36.0,31.07,10.59,56.98,33.74,97.63,78.4,29.84,34.66,données du projet,39.81,35.3,27.73,25.3,44.9,34.27999999999998,25.80666666666666,27.85,14.56,14.56
EX23_Siliana_2017_01,Siliana,Siliana,Nord-Ouest,2017,1,2017-01-15,36.122898,9.373269,533589.68,3997644.31,70,32.0,16.45,51.93,76.01,49.61,45.37,52.91,8.07,10.53,données du projet,15.2,12.4,20.56,33.18,6.03,16.05333333333331,26.38333333333333,17.24,19.32,19.32
EX23_Siliana_2017_02,Siliana,Siliana,Nord-Ouest,2017,2,2017-02-15,36.02836,9.382354,534448.36,3987161.58,70,32.0,17.38,49.98,70.75,50.49,35.17,55.78,25.69,22.51,données du projet,10.53,15.2,12.4,38.98,22.52,12.709999999999974,22.60833333333333,27.19,19.51,19.51
EX23_Siliana_2017_03,Siliana,Siliana,Nord-Ouest,2017,3,2017-03-15,36.118215,9.37185,533463.89,3997124.35,70,32.0,21.06,33.0,73.42,53.18,57.89,51.76,3.24,11.14,données du projet,22.51,10.53,15.2,37.98,9.34,16.079999999999977,19.86333333333333,9.7,24.42,24.42
EX23_Siliana_2017_04,Siliana,Siliana,Nord-Ouest,2017,4,2017-04-15,36.087783,9.409918,536904.02,3993762.73,70,32.0,22.66,32.04,57.04,39.83,62.74,43.55,26.42,22.94,données du projet,11.14,22.51,10.53,20.56,12.3,14.726666666666643,15.389999999999995,23.12,34.94,34.94
EX23_Siliana_2017_05,Siliana,Siliana,Nord-Ouest,2017,5,2017-05-15,36.090486,9.329993,529707.53,3994035.16,70,32.0,26.92,15.99,51.85,39.6,82.81,63.87,17.35,19.06,données du projet,22.94,11.14,22.51,12.4,32.09,18.863333333333312,15.786666666666662,38.63,40.52,40.52
EX23_Siliana_2017_06,Siliana,Siliana,Nord-Ouest,2017,6,2017-06-15,36.054443,9.325114,529281.68,3990035.95,70,32.0,31.19,12.4,47.92,30.7,98.3,63.87,47.23,37.94,données du projet,19.06,22.94,11.14,15.2,30.21,17.71333333333331,16.896666666666665,40.11,42.08,42.08
EX23_Siliana_2017_07,Siliana,Siliana,Nord-Ouest,2017,7,2017-07-15,36.072809,9.39266,535357.0,3992095.39,70,32.0,35.94,27.92,46.49,26.37,87.83,61.58,44.86,41.03,données du projet,37.94,19.06,22.94,10.53,33.18,26.646666666666643,20.686666666666664,38.28,40.83,40.83
EX23_Siliana_2017_08,Siliana,Siliana,Nord-Ouest,2017,8,2017-08-15,36.112585,9.387742,534896.57,3996505.44,70,32.0,34.7,16.89,40.78,23.33,100.0,62.72,36.79,39.18,données du projet,41.03,37.94,19.06,22.51,38.98,32.67666666666664,25.769999999999996,31.11,37.7,37.7
EX23_Siliana_2017_09,Siliana,Siliana,Nord-Ouest,2017,9,2017-09-15,36.10463,9.383052,534477.96,3995621.47,70,32.0,28.44,17.07,49.43,27.12,85.18,55.71,51.05,46.2,données du projet,39.18,41.03,37.94,11.14,37.98,39.383333333333304,28.548333333333332,45.17,31.74,31.74
EX23_Siliana_2017_10,Siliana,Siliana,Nord-Ouest,2017,10,2017-10-15,36.102262,9.319053,528718.33,3995338.07,70,32.0,21.53,33.49,59.0,44.76,59.17,57.52,24.57,34.94,données du projet,46.2,39.18,41.03,22.94,20.56,42.13666666666665,34.39166666666666,34.98,25.61,25.61
EX23_Siliana_2017_11,Siliana,Siliana,Nord-Ouest,2017,11,2017-11-15,36.060737,9.385693,534734.96,3990753.98,70,32.0,18.27,28.14,74.2,51.29,42.81,54.39,24.53,31.33,données du projet,34.94,46.2,39.18,19.06,12.4,40.10666666666665,36.39166666666666,44.06,23.31,23.31
EX23_Siliana_2017_12,Siliana,Siliana,Nord-Ouest,2017,12,2017-12-15,36.035664,9.371773,533491.99,3987968.01,70,32.0,14.6,50.68,77.18,55.6,37.22,44.67,18.05,25.24,données du projet,31.33,34.94,46.2,37.94,15.2,37.489999999999974,38.43666666666666,11.56,20.28,20.28
EX23_Siliana_2018_01,Siliana,Siliana,Nord-Ouest,2018,1,2018-01-15,36.047457,9.368624,533203.38,3989275.02,70,32.0,18.31,40.69,76.66,51.49,31.4,42.57,25.11,24.42,données du projet,25.24,31.33,34.94,41.03,10.53,30.503333333333313,36.31999999999999,37.55,10.93,10.93
EX23_Siliana_2018_02,Siliana,Siliana,Nord-Ouest,2018,2,2018-02-15,36.047592,9.337016,530356.2,3989279.65,70,32.0,14.88,39.43,71.93,47.77,36.88,50.53,16.83,20.53,données du projet,24.42,25.24,31.33,39.18,22.51,26.99666666666664,33.55166666666666,1.42,13.6,13.6
EX23_Siliana_2018_03,Siliana,Siliana,Nord-Ouest,2018,3,2018-03-15,36.056817,9.348775,531411.78,3990306.56,70,32.0,20.9,60.5,68.56,44.29,52.26,51.58,5.27,6.02,données du projet,20.53,24.42,25.24,46.2,11.14,23.396666666666643,30.443333333333328,0.0,14.63,14.63
EX23_Siliana_2018_04,Siliana,Siliana,Nord-Ouest,2018,4,2018-04-15,36.085603,9.37766,534000.86,3993509.12,70,32.0,24.76,33.25,61.88,41.1,70.94,39.3,12.22,9.39,données du projet,6.02,20.53,24.42,34.94,22.94,16.989999999999977,23.74666666666666,26.37,24.16,24.16
EX23_Siliana_2018_05,Siliana,Siliana,Nord-Ouest,2018,5,2018-05-15,36.066114,9.373571,533641.04,3991346.06,70,32.0,27.08,32.51,46.93,30.25,74.48,63.06,13.64,14.66,données du projet,9.39,6.02,20.53,31.33,19.06,11.979999999999976,19.48833333333333,9.89,37.43,37.43
EX23_Siliana_2018_06,Siliana,Siliana,Nord-Ouest,2018,6,2018-06-15,36.100949,9.389409,535051.77,3995215.43,70,32.0,30.82,13.89,49.75,22.14,100.0,58.95,29.39,25.53,données du projet,14.66,9.39,6.02,25.24,37.94,10.02333333333331,16.709999999999994,32.51,43.82,43.82
EX23_Siliana_2018_07,Siliana,Siliana,Nord-Ouest,2018,7,2018-07-15,36.107433,9.379902,534193.21,3995931.29,70,32.0,34.31,14.65,37.9,24.0,100.0,68.08,40.4,36.47,données du projet,25.53,14.66,9.39,24.42,41.03,16.526666666666642,16.75833333333333,42.7,37.75,37.75
EX23_Siliana_2018_08,Siliana,Siliana,Nord-Ouest,2018,8,2018-08-15,36.073083,9.43228,538924.55,3992140.9,70,32.0,30.38,4.29,45.41,28.86,85.57,63.18,45.36,41.83,données du projet,36.47,25.53,14.66,20.53,39.18,25.55333333333331,18.766666666666662,65.46,33.84,33.84
EX23_Siliana_2018_09,Siliana,Siliana,Nord-Ouest,2018,9,2018-09-15,36.051303,9.383779,534566.78,3989706.83,70,32.0,27.52,20.11,57.76,36.58,90.97,51.69,51.19,51.96,données du projet,41.83,36.47,25.53,6.02,46.2,34.60999999999998,22.316666666666663,38.48,22.63,22.63
EX23_Siliana_2018_10,Siliana,Siliana,Nord-Ouest,2018,10,2018-10-15,36.124406,9.423057,538069.26,3997829.86,70,32.0,22.09,25.42,64.57,30.71,64.22,45.01,13.03,22.94,données du projet,51.96,41.83,36.47,9.39,34.94,43.41999999999998,29.97333333333333,29.65,21.06,21.06
EX23_Siliana_2018_11,Siliana,Siliana,Nord-Ouest,2018,11,2018-11-15,36.08234,9.361375,532536.07,3993141.68,70,32.0,16.0,48.66,67.64,48.21,39.17,50.92,15.16,17.84,données du projet,22.94,51.96,41.83,14.66,31.33,38.909999999999975,32.23166666666666,35.83,23.8,23.8
EX23_Siliana_2018_12,Siliana,Siliana,Nord-Ouest,2018,12,2018-12-15,36.064777,9.357424,532187.5,3991192.28,70,32.0,14.32,48.66,84.28,57.89,38.92,54.0,23.88,23.0,données du projet,17.84,22.94,51.96,25.53,25.24,30.91333333333331,32.76166666666666,21.17,18.55,18.55
EX23_Siliana_2019_01,Siliana,Siliana,Nord-Ouest,2019,1,2019-01-15,36.102968,9.3858,534726.04,3995438.11,70,32.0,14.19,56.49,74.98,52.68,27.58,52.94,27.09,24.96,données du projet,23.0,17.84,22.94,36.47,24.42,21.259999999999977,32.339999999999996,9.09,14.64,14.64
EX23_Siliana_2019_02,Siliana,Siliana,Nord-Ouest,2019,2,2019-02-15,36.137764,9.362674,532630.11,3999289.58,70,32.0,17.86,41.59,77.0,53.4,34.66,34.18,23.52,22.47,données du projet,24.96,23.0,17.84,41.83,20.53,21.93333333333331,30.421666666666663,12.46,17.04,17.04
EX23_Siliana_2019_03,Siliana,Siliana,Nord-Ouest,2019,3,2019-03-15,36.141885,9.36638,532961.81,3999747.97,70,32.0,22.64,38.53,67.57,48.46,52.92,48.88,11.42,12.05,données du projet,22.47,24.96,23.0,51.96,6.02,23.47666666666664,27.194999999999993,13.37,27.15,27.15
EX23_Siliana_2019_04,Siliana,Siliana,Nord-Ouest,2019,4,2019-04-15,36.066184,9.363236,532710.33,3991350.27,70,32.0,22.75,36.73,60.9,43.09,67.67,51.56,13.86,14.16,données du projet,12.05,22.47,24.96,22.94,9.39,19.826666666666643,20.543333333333326,31.56,38.13,38.13
EX23_Siliana_2019_05,Siliana,Siliana,Nord-Ouest,2019,5,2019-05-15,36.041744,9.342431,530846.27,3988632.74,70,32.0,26.03,39.38,61.07,29.43,80.11,56.95,25.62,22.21,données du projet,14.16,12.05,22.47,17.84,14.66,16.22666666666664,19.079999999999995,33.04,50.21,50.21
EX23_Siliana_2019_06,Siliana,Siliana,Nord-Ouest,2019,6,2019-06-15,36.100824,9.41588,537434.6,3995211.43,70,32.0,33.18,16.44,45.69,26.48,98.72,67.26,51.47,44.95,données du projet,22.21,14.16,12.05,23.0,25.53,16.139999999999976,19.808333333333326,34.76,48.2,48.2
EX23_Siliana_2019_07,Siliana,Siliana,Nord-Ouest,2019,7,2019-07-15,36.078432,9.398298,535862.13,3992721.23,70,32.0,32.68,7.27,48.47,20.8,95.43,64.17,39.96,44.2,données du projet,44.95,22.21,14.16,24.96,36.47,27.106666666666644,23.466666666666658,46.46,37.62,37.62
EX23_Siliana_2019_08,Siliana,Siliana,Nord-Ouest,2019,8,2019-08-15,36.126475,9.401121,536094.38,3998050.99,70,32.0,31.71,37.05,45.58,29.69,93.19,59.45,45.24,46.05,données du projet,44.2,44.95,22.21,22.47,41.83,37.11999999999998,26.67333333333333,48.93,31.59,31.59
EX23_Siliana_2019_09,Siliana,Siliana,Nord-Ouest,2019,9,2019-09-15,36.081489,9.401922,536187.11,3993061.58,70,32.0,28.94,30.63,53.24,30.09,86.01,56.53,37.05,41.12,données du projet,46.05,44.2,44.95,12.05,51.96,45.06666666666664,30.603333333333328,23.48,19.04,19.04
EX23_Siliana_2019_10,Siliana,Siliana,Nord-Ouest,2019,10,2019-10-15,36.062053,9.34364,530947.25,3990885.75,70,32.0,22.38,53.68,61.48,40.78,59.85,53.68,18.78,28.25,données du projet,41.12,46.05,44.2,14.16,22.94,43.78999999999997,35.44833333333333,7.14,15.83,15.83
EX23_Siliana_2019_11,Siliana,Siliana,Nord-Ouest,2019,11,2019-11-15,36.047421,9.384978,534676.41,3989276.74,70,32.0,18.28,80.71,65.89,56.25,46.26,58.23,15.48,22.11,données du projet,28.25,41.12,46.05,22.21,17.84,38.47333333333331,37.79666666666666,19.44,16.03,16.03
EX23_Siliana_2019_12,Siliana,Siliana,Nord-Ouest,2019,12,2019-12-15,36.098769,9.361785,532566.22,3994964.0,70,32.0,14.31,64.8,72.04,56.95,48.83,41.89,11.05,12.3,données du projet,22.11,28.25,41.12,44.95,23.0,30.49333333333331,37.779999999999994,9.55,10.48,10.48
EX23_Siliana_2020_01,Siliana,Siliana,Nord-Ouest,2020,1,2020-01-15,36.100136,9.362554,532634.86,3995115.91,70,32.0,15.27,46.07,72.56,56.32,31.0,54.2,6.64,8.7,données du projet,12.3,22.11,28.25,44.2,24.96,20.886666666666642,32.33833333333333,35.53,13.82,13.82
EX23_Siliana_2020_02,Siliana,Siliana,Nord-Ouest,2020,2,2020-02-15,36.056114,9.384483,534628.07,3990240.75,70,32.0,15.92,46.85,81.72,59.91,45.98,40.84,24.1,20.55,données du projet,8.7,12.3,22.11,46.05,22.47,14.369999999999976,26.421666666666663,0.0,17.55,17.55
EX23_Siliana_2020_03,Siliana,Siliana,Nord-Ouest,2020,3,2020-03-15,36.052724,9.367268,533079.0,3989858.74,70,32.0,19.37,53.23,63.42,54.07,51.85,46.01,0.0,5.42,données du projet,20.55,8.7,12.3,41.12,12.05,13.849999999999975,22.171666666666663,0.0,26.41,26.41
EX23_Siliana_2020_04,Siliana,Siliana,Nord-Ouest,2020,4,2020-04-15,36.067651,9.41052,536967.64,3991529.94,70,32.0,24.94,40.97,59.87,40.83,62.37,50.71,27.74,21.2,données du projet,5.42,20.55,8.7,28.25,14.16,11.556666666666644,16.22166666666666,22.04,35.74,35.74
EX23_Siliana_2020_05,Siliana,Siliana,Nord-Ouest,2020,5,2020-05-15,36.065374,9.343397,530924.02,3991253.97,70,32.0,28.0,29.7,57.29,33.1,77.47,71.23,16.77,18.22,données du projet,21.2,5.42,20.55,22.11,22.21,15.72333333333331,15.046666666666662,10.47,34.66,34.66
EX23_Siliana_2020_06,Siliana,Siliana,Nord-Ouest,2020,6,2020-06-15,36.059635,9.379261,534156.17,3990629.41,70,32.0,31.43,10.42,47.04,31.87,100.0,61.82,45.96,39.61,données du projet,18.22,21.2,5.42,12.3,44.95,14.946666666666642,14.398333333333326,51.35,34.24,34.24
EX23_Siliana_2020_07,Siliana,Siliana,Nord-Ouest,2020,7,2020-07-15,36.096813,9.383243,534498.59,3994754.47,70,32.0,31.28,20.51,44.36,32.95,100.0,62.68,46.47,44.19,données du projet,39.61,18.22,21.2,8.7,44.2,26.343333333333305,18.949999999999992,26.44,27.27,27.27
EX23_Siliana_2020_08,Siliana,Siliana,Nord-Ouest,2020,8,2020-08-15,36.075741,9.376839,533931.22,3992414.95,70,32.0,32.44,22.13,45.87,25.36,97.39,70.24,29.39,35.15,données du projet,44.19,39.61,18.22,20.55,46.05,34.00666666666664,24.864999999999995,48.39,15.58,15.58
EX23_Siliana_2020_09,Siliana,Siliana,Nord-Ouest,2020,9,2020-09-15,36.081327,9.369845,533299.05,3993032.12,70,32.0,27.85,16.69,49.61,29.77,73.73,65.09,34.9,32.37,données du projet,35.15,44.19,39.61,5.42,41.12,39.64999999999998,27.29833333333333,10.93,16.13,16.13
EX23_Siliana_2020_10,Siliana,Siliana,Nord-Ouest,2020,10,2020-10-15,36.158243,9.368812,533173.71,4001563.19,70,32.0,19.92,24.94,55.14,36.95,60.63,53.86,11.37,16.01,données du projet,32.37,35.15,44.19,21.2,28.25,37.23666666666664,31.789999999999996,0.0,16.0,16.0
EX23_Siliana_2020_11,Siliana,Siliana,Nord-Ouest,2020,11,2020-11-15,36.073916,9.358857,532312.77,3992206.45,70,32.0,18.49,32.17,68.82,46.21,47.64,50.69,13.92,12.42,données du projet,16.01,32.37,35.15,18.22,22.11,27.84333333333331,30.924999999999994,0.0,20.86,20.86
EX23_Siliana_2020_12,Siliana,Siliana,Nord-Ouest,2020,12,2020-12-15,36.089327,9.332917,529971.17,3993907.48,70,32.0,15.62,52.64,75.41,61.92,45.28,54.4,18.41,19.25,données du projet,12.42,16.01,32.37,39.61,12.3,20.26666666666664,29.95833333333333,1.86,17.1,17.1
EX23_Siliana_2021_01,Siliana,Siliana,Nord-Ouest,2021,1,2021-01-15,36.110229,9.347018,531232.37,3996230.35,70,32.0,11.16,31.85,80.03,54.9,48.3,43.2,19.09,17.55,données du projet,19.25,12.42,16.01,44.19,8.7,15.89333333333331,26.564999999999998,22.86,15.45,15.45
EX23_Siliana_2021_02,Siliana,Siliana,Nord-Ouest,2021,2,2021-02-15,36.06357,9.410137,536935.11,3991077.12,70,32.0,16.13,44.23,78.09,55.3,50.97,51.93,28.84,22.25,données du projet,17.55,19.25,12.42,35.15,20.55,16.40666666666664,22.124999999999996,10.61,7.3,7.3
EX23_Siliana_2021_03,Siliana,Siliana,Nord-Ouest,2021,3,2021-03-15,36.090792,9.339858,530595.54,3994072.13,70,32.0,20.72,34.35,63.32,53.29,46.63,41.4,7.35,8.89,données du projet,22.25,17.55,19.25,32.37,5.42,19.68333333333331,19.974999999999994,5.93,15.56,15.56
EX23_Siliana_2021_04,Siliana,Siliana,Nord-Ouest,2021,4,2021-04-15,36.027049,9.382048,534421.38,3987016.07,70,32.0,22.97,12.99,57.2,37.58,69.25,51.98,7.35,9.6,données du projet,8.89,22.25,17.55,16.01,21.2,16.229999999999976,16.06166666666666,4.61,22.23,22.23
EX23_Siliana_2021_05,Siliana,Siliana,Nord-Ouest,2021,5,2021-05-15,36.117615,9.344612,531012.97,3997048.8,70,32.0,27.1,20.8,50.8,28.73,80.13,56.76,10.76,7.87,données du projet,9.6,8.89,22.25,12.42,18.22,13.579999999999975,14.99333333333333,41.47,31.0,31.0
EX23_Siliana_2021_06,Siliana,Siliana,Nord-Ouest,2021,6,2021-06-15,36.138991,9.377082,533925.85,3999430.65,70,32.0,30.5,18.77,50.88,17.64,100.0,62.04,44.58,34.21,données du projet,7.87,9.6,8.89,19.25,39.61,8.786666666666642,14.234999999999994,60.52,32.91,32.91
EX23_Siliana_2021_07,Siliana,Siliana,Nord-Ouest,2021,7,2021-07-15,36.086573,9.379343,534151.99,3993617.34,70,32.0,33.98,0.0,46.0,35.04,100.0,59.84,33.11,31.54,données du projet,34.21,7.87,9.6,17.55,44.19,17.22666666666664,16.728333333333328,25.92,28.87,28.87
EX23_Siliana_2021_08,Siliana,Siliana,Nord-Ouest,2021,8,2021-08-15,36.08191,9.383069,534489.42,3993101.47,70,32.0,32.95,52.54,45.88,26.18,86.32,68.62,31.52,34.14,données du projet,31.54,34.21,7.87,22.25,35.15,24.539999999999974,19.06,25.23,28.82,28.82
EX23_Siliana_2021_09,Siliana,Siliana,Nord-Ouest,2021,9,2021-09-15,36.075181,9.278967,525118.81,3992323.23,70,32.0,27.28,15.59,52.01,29.73,89.97,58.91,39.91,39.23,données du projet,34.14,31.54,34.21,8.89,32.37,33.296666666666646,21.04166666666666,8.63,22.18,22.18
EX23_Siliana_2021_10,Siliana,Siliana,Nord-Ouest,2021,10,2021-10-15,36.073395,9.362572,532647.53,3992149.89,70,32.0,22.33,67.88,58.88,38.18,54.08,51.91,13.04,21.14,données du projet,39.23,34.14,31.54,9.6,16.01,34.96999999999998,26.09833333333333,23.43,17.8,17.8
EX23_Siliana_2021_11,Siliana,Siliana,Nord-Ouest,2021,11,2021-11-15,36.084367,9.369979,533309.84,3993369.43,70,32.0,18.52,60.66,70.47,46.57,36.16,51.66,14.19,16.57,données du projet,21.14,39.23,34.14,7.87,12.42,31.503333333333305,28.021666666666665,42.16,16.41,16.41
EX23_Siliana_2021_12,Siliana,Siliana,Nord-Ouest,2021,12,2021-12-15,36.043773,9.32124,528936.62,3988851.25,70,32.0,12.13,49.32,77.18,55.74,41.34,48.1,25.12,24.29,données du projet,16.57,21.14,39.23,34.21,19.25,25.646666666666643,29.471666666666664,11.04,15.05,15.05
EX23_Siliana_2022_01,Siliana,Siliana,Nord-Ouest,2022,1,2022-01-15,36.053828,9.413192,537214.81,3989997.78,70,32.0,14.21,62.99,81.83,54.74,38.12,54.09,9.73,13.14,données du projet,24.29,16.57,21.14,31.54,17.55,20.666666666666643,27.818333333333328,13.25,15.67,15.67
EX23_Siliana_2022_02,Siliana,Siliana,Nord-Ouest,2022,2,2022-02-15,36.0494,9.316267,528486.65,3989473.91,70,32.0,13.85,43.97,76.46,49.93,33.47,43.81,10.98,12.58,données du projet,13.14,24.29,16.57,34.14,22.25,17.999999999999975,24.751666666666665,15.86,15.45,15.45
